bash: module: line 1: syntax error: unexpected end of file
bash: error importing function definition for `module'
000001
12
hdfs://babar.local:54310/user/hl1283/rgfout
login-3-33.local
Starting training
perl ./call_exe.pl ./rgf train_test ./long login-3-33.local 1245 12 000001
connecting to login-3-33.local:22222
@VIS: 214.545 104-3 104-5
@VIS: 214.545 104-3 104-6
@VIS: 214.999 104-5 104-7
@VIS: 214.999 104-5 104-8
@VIS: 215.461 root 105-0
@VIS: 215.461 105-0 105-1
@VIS: 215.461 105-0 105-2
@VIS: 216.216 root 106-0
@VIS: 216.216 106-0 106-1
@VIS: 216.216 106-0 106-2
@VIS: 216.752 root 107-0
@VIS: 216.752 107-0 107-1
@VIS: 216.752 107-0 107-2
@VIS: 217.527 107-2 107-3
@VIS: 217.527 107-2 107-4
@VIS: 218.224 107-3 107-5
@VIS: 218.224 107-3 107-6
@VIS: 218.697 root 108-0
@VIS: 218.697 108-0 108-1
@VIS: 218.697 108-0 108-2
@VIS: 219.46 root 109-0
@VIS: 219.46 109-0 109-1
@VIS: 219.46 109-0 109-2
@VIS: 220.247 109-2 109-3
@VIS: 220.247 109-2 109-4
@VIS: 220.719 109-1 109-5
@VIS: 220.719 109-1 109-6
@VIS: 221.183 109-5 109-7
@VIS: 221.183 109-5 109-8
@VIS: 221.686 109-7 109-9
@VIS: 221.686 109-7 109-10
@VIS: 222.147 109-3 109-11
@VIS: 222.147 109-3 109-12
@VIS: 222.795 root 110-0
@VIS: 222.795 110-0 110-1
@VIS: 222.795 110-0 110-2
@VIS: 223.328 110-1 110-3
@VIS: 223.328 110-1 110-4
@VIS: 224.088 110-3 110-5
@VIS: 224.088 110-3 110-6
@VIS: 224.557 110-5 110-7
@VIS: 224.557 110-5 110-8
@VIS: 225.016 110-7 110-9
@VIS: 225.016 110-7 110-10
@VIS: 225.445 110-9 110-11
@VIS: 225.445 110-9 110-12
@VIS: 225.9 110-2 110-13
@VIS: 225.9 110-2 110-14
@VIS: 226.311 root 111-0
@VIS: 226.311 111-0 111-1
@VIS: 226.311 111-0 111-2
@VIS: 226.872 111-1 111-3
@VIS: 226.872 111-1 111-4
@VIS: 227.378 111-3 111-5
@VIS: 227.378 111-3 111-6
@VIS: 227.887 root 112-0
@VIS: 227.887 112-0 112-1
@VIS: 227.887 112-0 112-2
@VIS: 228.435 112-1 112-3
@VIS: 228.435 112-1 112-4
@VIS: 228.946 112-3 112-5
@VIS: 228.946 112-3 112-6
@VIS: 229.624 root 113-0
@VIS: 229.624 113-0 113-1
@VIS: 229.624 113-0 113-2
@VIS: 230.385 root 114-0
@VIS: 230.385 114-0 114-1
@VIS: 230.385 114-0 114-2
@VIS: 230.919 114-1 114-3
@VIS: 230.919 114-1 114-4
@VIS: 231.448 114-4 114-5
@VIS: 231.448 114-4 114-6
@VIS: 231.929 114-5 114-7
@VIS: 231.929 114-5 114-8
@VIS: 232.612 114-7 114-9
@VIS: 232.612 114-7 114-10
@VIS: 233.068 114-9 114-11
@VIS: 233.068 114-9 114-12
@VIS: 233.58 114-11 114-13
@VIS: 233.58 114-11 114-14
@VIS: 234.032 114-13 114-15
@VIS: 234.032 114-13 114-16
@VIS: 234.728 114-15 114-17
@VIS: 234.728 114-15 114-18
@VIS: 235.357 root 115-0
@VIS: 235.357 115-0 115-1
@VIS: 235.357 115-0 115-2
@VIS: 236.104 115-1 115-3
@VIS: 236.104 115-1 115-4
@VIS: 236.798 115-3 115-5
@VIS: 236.798 115-3 115-6
@VIS: 237.501 115-5 115-7
@VIS: 237.501 115-5 115-8
@VIS: 238.194 115-2 115-9
@VIS: 238.194 115-2 115-10
@VIS: 238.617 115-9 115-11
@VIS: 238.617 115-9 115-12
@VIS: 239.026 root 116-0
@VIS: 239.026 116-0 116-1
@VIS: 239.026 116-0 116-2
@VIS: 239.53 116-1 116-3
@VIS: 239.53 116-1 116-4
@VIS: 240.043 116-3 116-5
@VIS: 240.043 116-3 116-6
@VIS: 240.758 116-5 116-7
@VIS: 240.758 116-5 116-8
@VIS: 241.273 116-7 116-9
@VIS: 241.273 116-7 116-10
@VIS: 241.958 116-8 116-11
@VIS: 241.958 116-8 116-12
@VIS: 242.402 116-11 116-13
@VIS: 242.402 116-11 116-14
@VIS: 242.834 116-9 116-15
@VIS: 242.834 116-9 116-16
@VIS: 243.257 root 117-0
@VIS: 243.257 117-0 117-1
@VIS: 243.257 117-0 117-2
@VIS: 243.792 117-1 117-3
@VIS: 243.792 117-1 117-4
@VIS: 244.517 117-3 117-5
@VIS: 244.517 117-3 117-6
@VIS: 244.982 117-5 117-7
@VIS: 244.982 117-5 117-8
@VIS: 245.435 root 118-0
@VIS: 245.435 118-0 118-1
@VIS: 245.435 118-0 118-2
@VIS: 246.172 118-1 118-3
@VIS: 246.172 118-1 118-4
@VIS: 246.876 118-3 118-5
@VIS: 246.876 118-3 118-6
@VIS: 247.599 118-5 118-7
@VIS: 247.599 118-5 118-8
@VIS: 248.066 118-7 118-9
@VIS: 248.066 118-7 118-10
@VIS: 248.746 118-9 118-11
@VIS: 248.746 118-9 118-12
@VIS: 249.179 118-11 118-13
@VIS: 249.179 118-11 118-14
@VIS: 249.613 root 119-0
@VIS: 249.613 119-0 119-1
@VIS: 249.613 119-0 119-2
@VIS: 250.138 119-1 119-3
@VIS: 250.138 119-1 119-4
@VIS: 250.65 119-3 119-5
@VIS: 250.65 119-3 119-6
@VIS: 251.357 119-5 119-7
@VIS: 251.357 119-5 119-8
@VIS: 252.042 119-7 119-9
@VIS: 252.042 119-7 119-10
@VIS: 252.471 119-4 119-11
@VIS: 252.471 119-4 119-12
@VIS: 253.106 119-9 119-13
@VIS: 253.106 119-9 119-14
@VIS: 253.541 119-13 119-15
@VIS: 253.541 119-13 119-16
Allreduce time: 171.545
Allreduce data(bytes): 2475498264
Allreduce count: 53087
